code;product_name;brands;nutriscore_grade;nova_group;additives_found;additives_names;additives_risk_levels;ingredients_text
8410843140962;Salchichas de queso;Elpozo;d;4;E250;Nitrito sódico;alto;queso fundido (8%) (contiene leche) [queso, nata pasteurizada, agua, proteínas de leche, almidón de maíz, sales fundentes (E52, E331), sal, aromas, conservador (E202), estabilizante (E464), colorante (E160a)), agua, corteza de cerdo (8%), fécula de patata, sal, proteina de soja, fibra vegetal, aroma
8410891060304;Turrón viena;Meivel;e;4;E320;BHA (Butilhidroxianisol);alto;Azucar, harina de _trigo_, _cacahuetes_ 11.6%, pasta de cacao 10.6%, dextrosa, grasa vegetal (palma), manteca de cacao, emulgente (lecitina de _soja_), gasificantes (E500, E503), aroma, antioxidante (E320).
8410973012115;Jamón Cocido Extra;La Selva;e;4;E250;Nitrito sódico;alto;Jamón de cerdo (92%), agua, sal, azúcar, jarabe de glucosa, aromas, dextrosa, estabilizante (E451), gelificantes (E407, E417). antioxidante (E301), conservador (E250).
8410973042112;Pechuga de pavo;La Selva;b;4;E250;Nitrito sódico;alto;SIN-SENSE GLUTEN NGREDIENTES: Pechuga de pavo (7196), agua, sal, maltodextrina, gelificantes (E407, E410), fibra alimentaria, estabilizantes (E451, E452), extracto de especias, conservadores (E262, E243, E250), aroma, antioxidante (E316)
8410973077008;Salsichas Frankfurt;La Selva;c;4;E250;Nitrito sódico;alto;salc bas ocidas salsitxes cuites frankfurt ingre ntes: pork (68%), pork proteit water, salt, dextrose, specci stabilizers (e450, e451, e452), thickener (e466), preservatives (e262, e250), spice extract, flavors, antioxidant glucose syrup (e300, e301, e316), flavor enhancer (e621), sugar, bean wood, 
8410973112518;Jamón cocido extra;La Selva;c;4;E250;Nitrito sódico;alto;Jamón de cerdo (91%), agua, sal, maltodextrina, dextrosa, gelificantes (E407, E410) bilizantes (E451, E452), extractos de especias, conservadores (E282, E243, E250), azúcar, antioxidante (E316), aromas. INFORMACIÓN NUTRICIONAL (Valores medios por 100 g).
8410973122159;Jamón cocido extra corte charcutero;La Selva;d;4;E250;Nitrito sódico;alto;Jamón de cerdo 50% Duroc, sal, fibra vegetal, azúcar, sal potásica, extractos de especias, estabilizante (E451), gelificante (E407), aromas, antioxidante (E301), conservadores (E250, E243)
8410973512127;Pechuga de pollo cocida;La Selva;unknown;4;E250;Nitrito sódico;alto;Pechuga de pollo (88%), agua, sal, jarabe de glucosa, aromas, gelificante (E407), dextrosa, estabilizante (E451), fibra alimentaria, antioxidante (E301), conservador (E250).
8410973572268;Jamón cocido;La Selva;d;4;E250;Nitrito sódico;alto;Jamón de cerdo, agua, sal, maltodextrina, dextrosa, gelificantes (E407, E410), estabilizantes (E451, E452), extractos de especias, conservadores (E262, E243, E250), azúcar, antioxidante (E316), aromas.
8410973643395;Bacon ahumado con madera de haya;La Selva,Joaquim Albertí;e;4;E250;Nitrito sódico;alto;Bacon de cerdo, sal, dextrosa, estabilizantes (E451, E452), conservadores (E262, E243, E250), extractos de especies, azúcar , antioxidante (E316, E301).
8410973643418;Bacon lonchas;La Selva;e;4;E250;Nitrito sódico;alto;Bacon de cerdo (98 %), sal, dextrosa, estabilizantes (E451, E452), conservantes (E262, E243, E250), extractos de especias, azúcar, antioxidantes (E316).
8411030014707;Pechuga de pavo;serrano;d;4;E250;Nitrito sódico;alto;FIAMBRE DE PECHUCA DE PAVO COCIDO Ingregientes: Pechuga de pavo(60%), agua,almidón,drextosa,sal, estabilizante(E-407,E-420, antioxidantes (E316, E-331),aromas, aroma de humo, Conservadores (E250, E-252), recubrimiento: colorantes (carmin, annato)
8411030024317;Usnack! con jamón serrano;Serrano;e;4;E252|E250;Nitrato potásico|Nitrito sódico;alto|alto;Magro de cerdo, jamón serrano 7% (azúcar, conservador (E252), antioxidante (E300)), grasa de cerdo, sal, _lactosa_, proteína de _leche_, dextrosa, aromas, conservador (E250), colorante (E120), cobertura (E401, E509).
8411215460169;Polvorón clásico;La Biblia;e;4;E320;BHA (Butilhidroxianisol);alto;Farine de _blé_, sucre, saindoux de porc, antioxidant E320, _amande_ 5%, cannelle moulue, arôme de citron.
8411402232708;Kojak cereza;Fiesta;e;4;E129|E321;Rojo Allura AC|BHT (Butilhidroxitolueno);alto|alto;azúcar, jarabe de glucosa, goma base, acidulante: E330, aromas, humectante: sorbitol, colorante: E129, antioxidante: E321.
8411402253000;Maromas de Cereza;Fiesta;d;4;E129;Rojo Allura AC;alto;Azúcar, harina de TRIGO, jarabe de glucosa, agua, almidón, grasa vegetal,(palma)  acidulante E330, aromas, conservador E200, E202, colorante: E129 El colorante E129 puede tener efectos negativos sobre la actividad y la atención de los niños.
8411402261067;Kojak;Fiesta;unknown;4;E129|E321;Rojo Allura AC|BHT (Butilhidroxitolueno);alto|alto;Sucre, sirop de glucose, gomme base, acidifion E330, arômes, humectant: sorbitol, colorant: E129, antioxydant: E321, E129: peut avoir des effets indésirables sur l'activité et l'attention chez les enfants, Conserver au frais et au sec,
8411402261128;Mentitas;Fiesta;unknown;4;E171;Dióxido de titanio;alto;Sugar, glucose syrup, maltodextrin, palm fat, flavourings, colour: E171, potato protein, starch, emulsifier: É322, Keep in a cool an dry place, Sugar origin: EU and outside the EU, ® Bonbon fourré au pâte á macher, Goût menthe, Ingrédients: sucre, sirop de glucose, maltodextrine, graisse de palme, a
8411402261241;Piruleta de cereza con forma de corazón;Fiesta;unknown;4;E129;Rojo Allura AC;alto;azúcar, jarabe de glucosa, acidulante: E330, aroma, colorante: E129. | E129: puede tener efectos negativos sobre la actividad y la atención de los niños. Conservar en lugar fresco y seco. Origen azúcar: UE y fuera de la UE.
8411402286213;Chupon;Fiesta;unknown;4;E321;BHT (Butilhidroxitolueno);alto;Sugar, glucose syrup, gum base, acid: E330, colours: E162, E153, flavourings, humectant: sorbitol, antioxidant: E321. Keep cool and dry place. Sugar origin: EU and outside the EU. Sucette fourrée au bubble gum. Goût pastèque. Ingrédients: sucre, sirop de glucose, gomme base, acidifiant: E330, colora
8411402320320;Piruleta fiesta;Fiesta;e;4;E171;Dióxido de titanio;alto;Festa Colombing S,LU, 46-Aco Hengre Uz Madrid spona @ Surefte Igredien s: sutre, sirop de glucose, de gl అ ES acidifiant 30, wômas, colorants: goût cerise: ET29, poût mûn: E3, goûi fromboise: E171, E120, E 29, Peraycir des effets indésirables sur l'edivité cerez F17 et l'tention iz jes enfants, Cons
8411477910631;Bacón ahumado con madera de haya;Monells;e;4;E250;Nitrito sódico;alto;panceta de cerdo 95%, sal, conservador E326, conservador E243, conservador E250, dextrosa, jarabe de glucosa, estabilizante E451, estabilizante E450, antioxidante E331, antioxidante E301, aromas, extracto de especias, Ahumado con madera de haya,
8411500122024;Fruity jelly;Damel;e;4;E102|E129;Tartrazina|Rojo Allura AC;alto|alto;Azúcar, Jarabe de glucosa, Agua, 5% de zumo de frutas a base de concentrado (manzana, pera, piña, melocotón, naranja, limón, frambuesa, grosella negra, fresa, mora, arándano, cereza), gelatina, acidulantes: ácido cítrico, gelificante: pectina, aromas, corrector de acidez: E331, colorantes: E102, E12
8411500124134;Gummy vegan shiny;Damel;e;4;E102|E129|E171;Tartrazina|Rojo Allura AC|Dióxido de titanio;alto|alto|alto;Jarabe de glucosa, azúcar, agua, almidón modificado de patata, zumo de frutas a base de concentrado 5% (manzana, uva, pera, piña, melocotón), acidulantes (E330, E296, E270), aromas, vitamina C 0.2% (ácido L-ascórbico), colorantes (E102, E129, E133, E171), aceite vegetal (palma), agente de recubrimie
8411500224490;Colorinas regaliz;Damel;e;4;E102|E122|E129;Tartrazina|Azorrubina, Carmoisina|Rojo Allura AC;alto|alto|alto;Azúcar, harina de _trigo_, melaza, jarabe de glucosa, agua, almidón modificado de patata, estabilizante (E414), emulgente (E471), extracto de regaliz, sal, gelificante (pectina), aromas, conservador (E202), colorantes (E100, E102, E122, E129, E133, E160a, E516).
8411500227163;Cintas;Damel;d;4;E102|E129;Tartrazina|Rojo Allura AC;alto|alto;السكر ، شراب الجلوكوز الفركتوز طحين القمح ، الماء حامض الستريك إي ۳۳۰ ، إي ٢٩٦ ، الدهون النباتية جوز الهند ، منظم الحموضة إي ٣٥٠ .الختم يحتوي على الغلوتين. :مستحلب إي ٤٧١ ، نكهات صناعية ، المواد الحافظة: إي ۲۰۲ ، ألوان. معلومات غذائية ۱۰۰غ ، طاقة السعرات الحرارية / كيلو جول) ١٥٠٩/٣٥۰ ، دهون ١،٥غ. من
8411500227200;Relleenitos;Damel;d;4;E102|E129;Tartrazina|Rojo Allura AC;alto|alto;05883.1 M Damel Rellenitos Arcoiris حلال Halal Food Quasty Hfqinc152/ 20162301/a Made In Spain ® Recicla Recycle Peso Neto 260g الوزن الصافي أنا Geles Dulces. Ingredientes: Azúcar, Jarabe De Glucosafructosa, Harina De Trigo, Agua, Dextrosa, Grasa Vegetal Coco, Acidulantes: E330, E296, Emulgente: E47
8411500227729;Red noodles;Damel;e;4;E122|E129;Azorrubina, Carmoisina|Rojo Allura AC;alto|alto;Jarabe de glucosa-fructosa, azúcar, harina de _trigo_, agua, acidulantes (E330, E296), grasa vegetal (coco), corrector de acidez (E350), emulgente (E471), aromas, conservador (E202), colorantes (E122, E129).
84115539;;Pectol FRESH;e;4;E171;Dióxido de titanio;alto;Sucre, Sirop de glucose, Arômes, Vitamine C: L-ascorbate de sodium (0,3%), Graisse végétale (Palme), Colorant E171.
8411553901300;Salpicon de Pulpo;;unknown;4;E171;Dióxido de titanio;alto;PULPO (35%) (Octopus Vulgaris), aceite de girasol, SURIMI (agua, surimi (28%) (PESCADO, azúcar), almidón modificado E1420, almidón, azúcar, humectante (sorbitol), sal, aceite de SOJA, mirín, clara de HUEVO, extracto y aromas de CANGREJO (CRUSTACEOS), potenciadores del sabor (E631, E627, E621), gelif
84115713;Pectol Fresh Orange;Pectol;unknown;4;E110;Amarillo Ocaso FCF;alto;Sugar, Glucose syrup, Acidulant: E330, Flavours, Vitamin C: Sodium L-ascorbate (0,3%), Vegetable lat (Palm), Colour E10 E110, may have an adverse effect on activity and attention in children, Keep in cool and dry place, Best before end (BBD)-Lot: (SEE HOT STAMP) (FR) BONBON SAVEUR ORANGE AVEC VITAMI
8411640001098;Pineapple cocktail;;unknown;4;E102|E110|E124;Tartrazina|Amarillo Ocaso FCF|Ponceau 4R;alto|alto|alto;COCTEL DE PINA Agua carbonatada, alcohol de cereal, azucar, acidulante: acido citrico (E330), estabilizante: ester glicerido de colofonia (E445), aroma a pina, conservante: benzoato sodico (E211) y colorantes: tartracina (E102), amarillo anaranjado S (E110) y Ponceau 4R (E124). Importado y Distribui
8411763133621;Mousse de pato con reducción de Pedro Ximenez;la cuina;e;4;E250;Nitrito sódico;alto;paté, (hígado y grasa de pato 38 %, grasa de cerdo, agua, hígado de pollo, almidón, Pedro Ximénez 1.6%, sólidos lácteos (_leche_), clara de _huevo_, sal, cebolla, aromas, dextrosa, gelatina de cerdo, especias, estabilizante E339ii, estabilizante E339iii, corrector de acidez E262i, antioxidantes E316
8411763133669;Mousse de Pato con Setas;la cuina;e;4;E250;Nitrito sódico;alto;paté (hígado y grasa de pato 38 %, grasa de cerdo, agua, hígado de pollo, almidón, setas 2.2% (Cratherellus cornucopioides), sólidos lácteos (_leche_), clara de _huevo_, sal, aromas naturales, vino dulce aromatizado, cebolla, gelatina de cerdo, dextrosa, especias, estabilizante E339ii, estabilizante
8411769004611;Paté a las finas hierbas;Coren;d;4;E250;Nitrito sódico;alto;Tocino de cerdo, agua, hígado de cerdo (21,8%), carne de cerdo, cebolla, aromas, proteína de cerdo (contiene dextrosa), mezcla de especies y hortalizas (1,18%), sal, proteina de soja, azúcar y conservador (E250).
8411800318950;TRINA Naranja;Schweppes,Trina;d;4;E952;Ciclamato;alto;Agua, zumo de naranja a partir de concentrado (10%), azúcar, acidulante (ácido cítrico), aroma natural de naranja con otros aromas naturales, estabilizante (pectina), vitamina C, edulcorantes (E952, E955), colorante (carotenos).
8411800319056;Trina de limón sin gas;Schweppes,Trina;d;4;E952;Ciclamato;alto;Agua, zumo de limón a partr de concentrado 6%, azúcar, acidulante (ácido cítrico), extracto de limón, aromas naturales, estabilizante (goma acacia), vitamina C, aceite vegetal de coco, edulcorantes (E952, E955).
8411800319452;Trina naranja zero;TriNa Zero;c;4;E952;Ciclamato;alto;Agua, zumo de naranja a partir de concentrado 10%, reguladores de acidez (ácido cítrico, citrato sódico), aromas naturales, edulcorantes (E952, E955), estabilizante (pectina), colorante (carotenos).
8411800376455;Refresco trina laranja;Schweppes,Trina;d;4;E952;Ciclamato;alto;Agua, zumo de naranja a partir de concentrado 10%, azúcar, acidulante (ácido cítrico), aroma natural de naranja con otros aromas naturales, estabilizante (pectina), vitamina C, edulcorantes (E952, E955), colorante (carotenos).
8411800380223;Trina Té, sabor limón;Schweppes International Limited;a;4;E952;Ciclamato;alto;Agua, regulador de acidez, ácido cítrico y citrato sódico, aromas naturales, extrecto de té negro (0,09%),edulcorante E952, E950 y E955, Antioxidante E300. Sin gas.
8411823509106;Piruleta;miguelañez;unknown;4;E171;Dióxido de titanio;alto;PIRULETAS HANDMADE ES.CARAMELO DURO. INGREDIENTES:Azucar, jarabe de glucosa acidulante: acido citrico, aro mas (fre sa, manzana, limon y naranja) colorantes (E100, E120, E141,E160a, E163,E171), concentrado de espirulina. Puede contener trazas de HUEVO, PT. REBUCADO DURO. INGREDIENTES: acucar, xarope
8411977101003;Mantecadas;Hojaldres Alonso;e;4;E320;BHA (Butilhidroxianisol);alto;Harina de TRIGO, HUEVO, azúcar, mantequilla (LECHE), manteca de cerdo (grasa de cerdo, estabilizante: E-471, antioxidantes: E320 y E-321), producto de pastelería (gasificantes: E450i y E500i, corrector de acidez: E516, antiaglomerante: E170 y almidón de maíz), emulgentes: E-471 y E-475, azúcar inver
8411982013407;FIDEOS DE COLORES;salsafran;unknown;4;E102|E110;Tartrazina|Amarillo Ocaso FCF;alto|alto;Azucar,glucosa de malz.dextpr de tapioca, agentes recubrim E553b.E901 jarabe de gludosain colorantes: E102,E110,5122,E1 &quot,E102 E110.E12 2: pue sobre la atencion LIOS PDOS)
8412126740104;Yogoice;Churruca, Mr. Toddy;c;4;E102|E124|E129;Tartrazina|Ponceau 4R|Rojo Allura AC;alto|alto|alto;Agua, azúcar, LECHE en polvo, estabilizante E-466, antioxidante E-330, aromas, zumo de frutas concentrado, colorantes alimentarios E102, E124, E129 y E133.
8412159215266;Chorizo Extra;El Gaitero;e;4;E250|E252;Nitrito sódico|Nitrato potásico;alto|alto;Magros de cerdo, pimentón, sal, estabilizador (E451i), potenciador del sabor (E-621), conservantes (E250 y E252) y manteca de cerdo.
8412279158153;Colorante alimentario;Jauja;not-applicable;4;E102|E129;Tartrazina|Rojo Allura AC;alto|alto;harina de maíz, sal, colorantes (E102, E129).
8412370110630;Chipirones rellenos en aceite de girasol;Orbe;a;4;E171;Dióxido de titanio;alto;chipirones, aceite de girasol, surimi [pescado, azúcar, estabilizante (E1420), almidón, sorbitol, sal, aceite de clara de huevo, aromas de cangrejo (E651, E627), gelificante (E407), potenciador del sabor (E621), lecitina de soja y colorantes (E170, E171, E120, E160c)], arroz y sal
8412438012616;Hojaldrada rellena de crema;D. Sancho Melero;e;4;E320;BHA (Butilhidroxianisol);alto;Harina de _trigo_, azúcar, crema, pastelera 25% [fructosa, almidón modificado de maíz, estabilizantes (E460i y E466), conservador (E202), acidulante (E330)], manteca de cerdo ibérico [grasa de cerdo ibérico y antioxidante (E320)], vino (_sulfitos_), azúcar, sal, conservador (E202), aroma y acidulant
8412528020279;Sobrasada de mallorca;Soler;unknown;;E320|E321;BHA (Butilhidroxianisol)|BHT (Butilhidroxitolueno);alto|alto;Tocino fresco (antioxidante E320, E321), carne de cerdo fresca, pimentón en polvo, sal y pimienta negra. Tripa artificial, no comestible: colágeno, tratamiento con natamicina y sorbato de potasio.
8412540002000;Foie gras entero de pato mi cuit;Martiko;e;3;E250;Nitrito sódico;alto;Foie gras de pato 98%, sal, azúcar, brandy, especias, antioxidante (E301), conservador (E250).
8412540003717;Bloc de foie gras de pato relleno de queso de cabra;Martiko;e;4;E250;Nitrito sódico;alto;Bloc de foie gras de pato 80% (foie gras de pato, agua, brandy, sal, azúcar, especias, antioxidante (E301), conservador (E250)), relleno de queso de cabra 20% (queso de cabra 46% (_leche_ de cabra pasteurizada, sal, _fermentos lácticos_, cuajo, penicillium, cloruro cálcico), _nata_, agua, trufa (tub
8412568038418;Salchichas;Max Zander;d;4;E250;Nitrito sódico;alto;carne y papada de cerdo, agua, sal, proteina de La Leche, especias, dextrosa, azúcar, estabilizantes (E450, E451, E452), antioxidante E300, potenciador del sabor E621 y conservador E250
8412600027530;Bony;Bimbo;e;4;E171;Dióxido de titanio;alto;Couverture avec matière grasse végétale (28 %) {sucre, graisses végétales (palme, palmiste) en proportions variables, cacao dégraissé en poudre (4,6 %), émulsifiant (lécithine de _soja_), arôme}, farine de _blé_, crème saveur chantilly (12 %) {eau, sucre, sirop de glucose-fructose, amidon modifié de
8412666082733;Edulcorante líquido;La barraca;unknown;4;E952;Ciclamato;alto;Edulcorante de mesa liquido Almacen 125 ml e : Agua, edulcorante ciclamato sódico E-952 (15%) fructosa, edulcorante: sacarina sodica E-954 (1,5%), corrector de acidez: ácido citrico E-330 y conservante: åcido sórbico E-200. RECICLA 8 qotas equivalen a una cucharadita de azúcar (apróx. 4g-0,24kcal) I
